1964	1																			
-9999	-9999	-9999	15	14	15	17	17	17	18	17	16	15	17	18	19	20	20	-9999	-9999	-9999
-9999	14	14	13	13	15	17	16	16	16	16	15	15	16	17	18	17	-9999	-9999	-9999	-9999
-9999	-9999	14	13	14	16	16	16	15	14	14	15	14	14	16	17	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	17	18	16	15	15	15	14	13	14	14	13	14	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	17	-9999	-9999	-9999	15	16	16	16	15	14	13	13	14	13	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	16	17	17	14	12	13	14	13	12	10	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	16	17	15	13	13	14	13	12	10	0	-9999
1964	5																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29	30	28	27	31	36
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	19	26	27	-9999	-9999	28	23	28	32
-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	19	23	23	14	16	25	26	29	30	26	19	19	27
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	24	26	21	19	24	27	31	30	25	-9999	17	20
-9999	-9999	-9999	-9999	-9999	-9999	13	14	17	23	26	25	25	25	26	29	28	23	18	15	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	18	20	22	23	23	24	24	24	23	20	16	-9999	-9999
-9999	-9999	-9999	-9999	-9999	17	17	18	18	17	17	18	19	19	19	20	20	20	-9999	-9999	-9999
-9999	-9999	-9999	-9999	17	18	18	18	17	16	15	15	16	15	14	16	18	18	-9999	-9999	-9999
-9999	-9999	-9999	17	17	17	17	16	15	14	14	13	13	12	13	15	15	15	-9999	-9999	-9999
-9999	12	13	14	13	14	14	13	13	13	13	12	11	11	14	16	14	-9999	-9999	-9999	-9999
-9999	-9999	11	12	13	13	13	14	13	13	13	14	16	14	14	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	15	17	17	15	15	15	13	15	15	15	16	14	13	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	-9999	-9999	-9999	15	15	16	16	14	13	14	14	13	10	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	17	14	13	13	12	13	15	13	11	11	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	16	14	13	12	12	13	15	15	12	11	0	-9999
1964	6																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	21	22	21	20	15	11
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	26	27	24	21	-9999	-9999	22	21	16	12
-9999	-9999	-9999	-9999	-9999	-9999	-9999	20	20	20	22	24	26	26	23	22	24	22	19	16	12
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	19	19	21	22	22	21	19	20	22	20	-9999	14	11
-9999	-9999	-9999	-9999	-9999	-9999	15	17	16	16	19	19	19	19	19	21	22	20	16	13	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	15	16	18	18	19	21	22	24	23	21	16	-9999	-9999
-9999	-9999	-9999	-9999	-9999	13	15	16	17	17	17	17	19	19	19	22	22	21	-9999	-9999	-9999
-9999	-9999	-9999	-9999	12	13	16	17	16	15	14	14	16	16	16	17	18	18	-9999	-9999	-9999
-9999	-9999	-9999	12	13	13	14	14	13	13	12	11	12	14	15	16	16	16	-9999	-9999	-9999
-9999	12	11	11	11	12	13	13	12	12	12	11	11	11	14	17	15	-9999	-9999	-9999	-9999
-9999	-9999	15	13	14	14	14	14	14	14	15	15	15	14	15	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	15	17	16	16	16	16	18	19	16	17	18	16	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	-9999	-9999	-9999	16	16	19	17	13	15	16	13	13	13	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	14	12	13	15	13	11	12	13	13	13	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	12	14	15	13	12	12	13	14	13	0	-9999
1964	7																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	17	16	15	13	12
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	21	21	20	17	-9999	-9999	19	14	10	11
-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	19	23	24	21	22	22	20	23	27	23	15	10	10
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	22	22	21	22	23	23	24	24	22	-9999	16	14
-9999	-9999	-9999	-9999	-9999	-9999	15	15	16	18	17	18	19	19	20	20	19	19	17	15	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	16	17	15	16	16	16	17	18	18	17	18	14	-9999	-9999
-9999	-9999	-9999	-9999	-9999	13	15	17	16	14	14	14	14	14	14	15	16	18	-9999	-9999	-9999
-9999	-9999	-9999	-9999	13	12	13	15	14	13	13	12	12	13	17	17	16	16	-9999	-9999	-9999
-9999	-9999	-9999	14	13	13	12	14	14	13	13	13	15	16	18	19	17	16	-9999	-9999	-9999
-9999	12	13	13	12	13	14	16	16	15	14	17	22	20	17	18	18	-9999	-9999	-9999	-9999
-9999	-9999	11	13	14	15	15	17	17	17	16	19	23	21	18	17	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	15	18	16	15	17	17	16	17	18	18	16	15	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	-9999	-9999	-9999	17	15	14	15	15	16	14	12	12	13	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	14	14	14	13	12	11	12	13	12	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	13	14	13	12	12	11	12	12	12	0	-9999
1964	8																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	17	20	18	18	20
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	15	16	16	-9999	-9999	21	16	17	19
-9999	-9999	-9999	-9999	-9999	-9999	-9999	20	22	24	22	19	19	22	20	18	20	20	17	16	18
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	20	22	22	22	22	23	24	24	22	20	-9999	16	16
-9999	-9999	-9999	-9999	-9999	-9999	16	16	16	17	20	20	20	20	20	21	21	20	17	15	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	16	15	16	18	18	18	18	18	20	20	20	17	-9999	-9999
-9999	-9999	-9999	-9999	-9999	13	15	17	17	17	17	16	16	16	15	17	17	18	-9999	-9999	-9999
-9999	-9999	-9999	-9999	13	14	15	17	18	16	15	14	14	13	13	14	14	15	-9999	-9999	-9999
-9999	-9999	-9999	14	14	13	13	15	15	13	12	12	13	12	11	12	14	14	-9999	-9999	-9999
-9999	11	11	13	14	14	14	14	14	13	12	12	15	15	12	13	15	-9999	-9999	-9999	-9999
-9999	-9999	13	14	16	16	16	16	16	15	15	18	18	17	15	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	17	16	15	15	15	16	18	19	19	16	15	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	17	-9999	-9999	-9999	13	12	16	19	19	19	17	17	16	14	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	15	17	19	18	16	18	17	14	14	14	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	14	15	16	16	15	17	16	13	13	14	0	-9999
1964	9																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	17	16	13	14	16	16
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	23	19	16	18	-9999	-9999	14	17	19	18
-9999	-9999	-9999	-9999	-9999	-9999	-9999	30	30	34	32	26	28	26	21	21	20	21	22	18	18
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	24	29	27	24	30	32	26	25	24	25	-9999	16	14
-9999	-9999	-9999	-9999	-9999	-9999	16	15	19	22	22	22	23	26	27	24	22	21	17	15	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	17	20	23	25	24	22	21	22	22	20	18	14	-9999	-9999
-9999	-9999	-9999	-9999	-9999	24	22	20	19	19	21	22	22	19	19	19	18	17	-9999	-9999	-9999
-9999	-9999	-9999	-9999	23	27	27	23	20	18	17	18	19	18	15	14	15	15	-9999	-9999	-9999
-9999	-9999	-9999	22	24	27	28	23	19	17	15	16	18	17	14	13	14	13	-9999	-9999	-9999
-9999	13	15	18	19	22	23	20	18	17	15	15	16	15	15	15	14	-9999	-9999	-9999	-9999
-9999	-9999	14	14	15	15	17	18	17	17	16	14	16	15	15	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	15	14	13	14	15	14	14	15	14	15	16	14	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	-9999	-9999	-9999	12	11	13	14	13	14	14	14	14	14	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	14	15	16	15	14	14	15	14	13	13	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	14	16	16	15	14	14	14	14	13	13	0	-9999
1964	10																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	20	26	29	24	19	16
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	30	26	21	21	-9999	-9999	35	24	18	17
-9999	-9999	-9999	-9999	-9999	-9999	-9999	19	23	30	34	35	30	24	27	27	33	31	19	18	17
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	22	29	31	30	31	30	33	34	30	24	-9999	17	17
-9999	-9999	-9999	-9999	-9999	-9999	18	18	21	25	26	26	27	29	29	31	32	29	21	18	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	19	21	24	25	25	24	24	26	27	26	23	-9999	-9999
-9999	-9999	-9999	-9999	-9999	19	18	17	18	21	22	21	21	21	19	20	21	23	-9999	-9999	-9999
-9999	-9999	-9999	-9999	18	18	17	17	17	19	19	17	17	16	14	15	17	18	-9999	-9999	-9999
-9999	-9999	-9999	18	19	16	14	14	16	17	16	15	16	14	13	15	16	16	-9999	-9999	-9999
-9999	19	18	15	16	15	13	13	14	15	15	15	15	14	15	16	15	-9999	-9999	-9999	-9999
-9999	-9999	15	14	13	13	13	14	15	14	15	14	15	16	15	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	13	14	13	12	13	14	14	16	16	16	15	14	12	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	12	-9999	-9999	-9999	12	13	14	17	18	14	12	13	12	10	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	12	15	15	13	12	14	14	11	10	10	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	12	13	14	13	13	14	14	12	11	11	0	-9999
1964	11																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	45	43	42	41	39	38
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	32	30	33	43	-9999	-9999	42	40	35	36
-9999	-9999	-9999	-9999	-9999	-9999	-9999	25	27	30	34	34	30	32	38	42	36	36	33	27	31
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	26	30	33	33	30	31	33	36	34	29	-9999	20	22
-9999	-9999	-9999	-9999	-9999	-9999	19	21	25	28	29	31	32	30	31	33	31	26	19	17	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	22	26	28	30	33	33	29	26	27	26	24	20	-9999	-9999
-9999	-9999	-9999	-9999	-9999	19	20	26	31	30	32	32	28	26	22	22	22	21	-9999	-9999	-9999
-9999	-9999	-9999	-9999	16	19	20	26	29	29	30	28	24	21	19	18	17	18	-9999	-9999	-9999
-9999	-9999	-9999	16	17	18	19	21	24	25	26	24	21	19	16	14	14	15	-9999	-9999	-9999
-9999	14	15	16	16	17	19	20	20	21	21	22	23	20	14	13	14	-9999	-9999	-9999	-9999
-9999	-9999	13	15	17	18	19	18	17	16	16	18	25	24	16	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	16	19	18	16	15	18	17	13	13	19	21	17	14	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	18	-9999	-9999	-9999	14	17	17	18	16	14	15	14	13	10	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	18	19	14	13	13	12	11	11	10	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	15	16	14	13	13	12	11	11	10	0	-9999
1964	12																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29	27	28	26	25	25
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	23	24	26	30	-9999	-9999	29	26	23	24
-9999	-9999	-9999	-9999	-9999	-9999	-9999	28	26	21	20	23	26	28	28	32	34	31	25	21	22
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	28	23	24	27	30	31	29	34	34	29	-9999	21	21
-9999	-9999	-9999	-9999	-9999	-9999	30	31	28	26	30	30	29	29	30	32	30	26	22	21	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	27	26	26	29	28	28	27	26	28	28	26	23	-9999	-9999
-9999	-9999	-9999	-9999	-9999	23	24	24	26	27	27	29	27	23	21	24	25	25	-9999	-9999	-9999
-9999	-9999	-9999	-9999	19	21	23	24	24	25	26	26	22	17	17	21	24	23	-9999	-9999	-9999
-9999	-9999	-9999	17	18	17	18	21	24	25	24	22	18	17	17	19	20	20	-9999	-9999	-9999
-9999	16	15	14	15	17	19	23	25	24	21	19	18	17	17	17	17	-9999	-9999	-9999	-9999
-9999	-9999	14	13	14	16	19	22	21	21	20	18	17	16	16	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	17	17	15	16	18	18	18	18	17	15	14	15	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	18	-9999	-9999	-9999	17	16	15	17	16	16	15	13	12	11	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	16	17	15	14	12	12	11	10	10	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13	15	16	14	13	12	13	12	11	10	0	-9999
1965	1																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	41	40	39	35	27	21
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	42	41	48	47	-9999	-9999	40	36	26	22
-9999	-9999	-9999	-9999	-9999	-9999	-9999	33	34	38	44	46	38	43	48	40	42	42	32	25	21
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	35	38	44	46	39	40	50	53	49	41	-9999	28	25
-9999	-9999	-9999	-9999	-9999	-9999	25	27	32	33	36	40	40	42	46	49	45	37	33	30	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	28	29	28	32	35	37	36	34	34	34	33	26	-9999	-9999
-9999	-9999	-9999	-9999	-9999	25	29	35	34	31	32	31	30	28	26	27	28	28	-9999	-9999	-9999
-9999	-9999	-9999	-9999	26	27	29	34	33	30	29	27	26	23	22	22	23	24	-9999	-9999	-9999
-9999	-9999	-9999	16	21	24	26	28	28	26	25	24	23	22	20	18	18	19	-9999	-9999	-9999
-9999	13	13	14	16	19	22	25	25	23	22	21	22	22	18	16	16	-9999	-9999	-9999	-9999
-9999	-9999	14	15	15	18	20	21	21	22	23	21	23	23	18	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	17	17	17	17	20	22	23	23	22	23	22	18	16	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	18	-9999	-9999	-9999	22	24	23	21	18	15	16	18	17	14	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	20	20	18	14	15	17	14	12	10	9	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	18	20	20	19	18	15	12	10	9	9	0	-9999
1965	2																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	52	52	43	32	22	14
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	32	36	40	44	-9999	-9999	38	29	22	19
-9999	-9999	-9999	-9999	-9999	-9999	-9999	32	34	33	29	28	34	38	35	42	45	31	24	25	23
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	31	31	28	27	30	31	25	24	27	25	-9999	19	21
-9999	-9999	-9999	-9999	-9999	-9999	23	28	29	29	30	30	31	31	30	26	23	20	16	15	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	26	31	33	34	35	35	32	32	31	25	21	18	-9999	-9999
-9999	-9999	-9999	-9999	-9999	27	28	30	30	32	35	35	33	28	25	24	22	19	-9999	-9999	-9999
-9999	-9999	-9999	-9999	22	26	29	30	30	29	30	30	29	26	22	20	18	17	-9999	-9999	-9999
-9999	-9999	-9999	18	19	21	22	24	26	26	26	27	27	25	21	18	15	14	-9999	-9999	-9999
-9999	16	16	16	17	18	20	20	22	22	23	23	23	23	19	15	14	-9999	-9999	-9999	-9999
-9999	-9999	16	18	20	19	18	18	18	16	17	19	18	19	17	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	21	24	21	17	17	17	16	16	19	21	17	14	15	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	23	-9999	-9999	-9999	19	20	20	19	16	17	15	13	13	11	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	23	19	15	13	12	16	16	11	10	10	0	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	23	20	17	15	13	17	17	12	10	10	0	-9999
1965	3																			
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	19	18	20	22	22	23
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	30	29	24	22	-9999	-9999	20	21	23	25
